PLAYER_NAME,SEASON,SEASON_NUM,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,GP,MIN,USG_PCT,PACE,POSS,FGA_PG,DRIVES,DRIVE_FGA,DRIVE_PASSES,DIST_MILES,AVG_SPEED,PULL_UP_FGA,PULL_UP_FG3A,TOUCHES,FRONT_CT_TOUCHES,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,TEAM,INJURED ON,RETURNED,DAYS MISSED,INJURED_TYPE,Date,Team,Notes,Out Indefinitely,injury_type,body_part,Injured,year,month,lower body injury,first_name,last_name,id,full_name,is_active
Larry Sanders,14-15,14.5,26.0,83.0,230.0,27,21.7,0.166,97.59,1175,6.4,0.9,0.4,0.3,1.47,4.06,0.1,,29.5,17.2,1.66,0.44,3.0,1.0,7.5,,,,,,,,,0,,,0,,,0,Larry,Sanders,202336,Larry Sanders,0
Lavoy Allen,14-15,14.5,26.0,81.0,255.0,63,17.0,0.147,94.94,2117,4.7,0.3,0.1,0.1,1.14,4.06,0.1,,28.3,16.3,1.52,0.3,1.8,1.7,4.1,,,,,,,,,0,,,0,,,0,Lavoy,Allen,202730,Lavoy Allen,0
LeBron James,14-15,14.5,30.0,80.0,250.0,69,36.1,0.318,94.06,4889,18.5,13.2,5.2,4.1,2.31,3.84,7.2,2.8,81.9,43.6,4.75,3.92,1.9,3.6,2.3,Cavaliers,2014-12-11,2014-12-12,1.0,Sore_knee,2014-12-11,Cavaliers,sore left knee (DTD),0,knee,Leg,1,2014.0,12.0,0,LeBron,James,2544,LeBron James,1
LeBron James,14-15,14.5,30.0,80.0,250.0,69,36.1,0.318,94.06,4889,18.5,13.2,5.2,4.1,2.31,3.84,7.2,2.8,81.9,43.6,4.75,3.92,1.9,3.6,2.3,Cavaliers,2014-12-11,2014-12-12,1.0,Sore_knee,2015-01-28,Cavaliers,sprained right wrist (DTD),0,wrist,Hand,1,2015.0,1.0,0,LeBron,James,2544,LeBron James,1
LeBron James,14-15,14.5,30.0,80.0,250.0,69,36.1,0.318,94.06,4889,18.5,13.2,5.2,4.1,2.31,3.84,7.2,2.8,81.9,43.6,4.75,3.92,1.9,3.6,2.3,Cavaliers,2014-12-11,2014-12-12,1.0,Sore_knee,2015-02-27,Cavaliers,back injury (DTD),0,back,Back,1,2015.0,2.0,0,LeBron,James,2544,LeBron James,1
LeBron James,14-15,14.5,30.0,80.0,250.0,69,36.1,0.318,94.06,4889,18.5,13.2,5.2,4.1,2.31,3.84,7.2,2.8,81.9,43.6,4.75,3.92,1.9,3.6,2.3,Cavaliers,2014-12-11,2014-12-12,1.0,Sore_knee,2015-04-12,Cavaliers,rest (DTD),0,other,Others,1,2015.0,4.0,0,LeBron,James,2544,LeBron James,1
Leandro Barbosa,14-15,14.5,32.0,75.0,194.0,66,14.9,0.2,100.33,2045,5.8,3.3,1.6,1.0,1.09,4.32,1.2,0.3,24.0,18.0,2.63,2.05,0.5,0.0,0.7,,,,,,,,,0,,,0,,,0,Leandro,Barbosa,2571,Leandro Barbosa,0
Lester Hudson,14-15,14.5,30.0,75.0,190.0,5,11.1,0.157,93.75,110,2.8,1.4,0.6,0.2,0.8,4.32,0.6,0.2,24.0,10.2,4.3,4.09,0.0,0.0,0.4,,,,,,,,,0,,,0,,,0,Lester,Hudson,201991,Lester Hudson,0
Lorenzo Brown,14-15,14.5,24.0,77.0,189.0,29,18.9,0.133,94.54,1073,4.2,3.0,1.0,1.1,1.39,4.39,1.3,0.2,40.0,13.4,5.04,4.84,0.2,0.0,0.7,,,,,,,,,0,,,0,,,0,Lorenzo,Brown,203485,Lorenzo Brown,0
Lou Amundson,14-15,14.5,32.0,81.0,225.0,53,17.7,0.173,94.03,1826,4.8,0.5,0.2,0.2,1.27,4.32,0.2,0.0,32.8,16.9,1.63,0.48,3.5,4.1,4.5,,,,,,,,,0,,,0,,,0,Lou,Amundson,200811,Lou Amundson,0
Lou Williams,14-15,14.5,28.0,73.0,175.0,80,25.2,0.257,95.84,4039,11.6,5.9,2.5,2.0,1.65,3.92,6.6,3.5,40.7,25.4,4.24,3.52,0.3,0.1,0.5,,,,,,,,,0,,,0,,,0,Lou,Williams,101150,Lou Williams,0
Luc Mbah a Moute,14-15,14.5,28.0,80.0,230.0,67,28.6,0.185,96.03,3833,9.5,4.1,1.5,1.5,1.98,4.15,1.4,0.1,54.4,33.6,1.77,0.75,2.1,1.4,2.5,,,,,,,,,0,,,0,,,0,Luc,Mbah a Moute,201601,Luc Mbah a Moute,0
Lucas Nogueira,14-15,14.5,22.0,84.0,220.0,6,3.8,0.188,104.12,51,1.3,0.2,0.2,0.0,0.29,4.68,0.0,,8.0,3.8,1.23,0.1,0.7,0.2,0.8,,,,,,,,,0,,,0,,,0,Lucas,Nogueira,203512,Lucas Nogueira,0
Luis Scola,14-15,14.5,35.0,81.0,240.0,81,20.5,0.221,96.1,3325,7.9,1.5,0.7,0.4,1.47,4.33,0.3,0.0,43.6,24.8,1.64,0.5,2.5,2.8,4.4,,,,,,,,,0,,,0,,,0,Luis,Scola,2449,Luis Scola,0
Luke Babbitt,14-15,14.5,26.0,81.0,225.0,63,13.2,0.122,95.67,1654,3.0,1.2,0.6,0.3,0.99,4.53,0.4,0.1,16.3,9.1,1.8,0.53,0.3,0.1,0.4,,,,,,,,,0,,,0,,,0,Luke,Babbitt,202337,Luke Babbitt,0
Luke Ridnour,14-15,14.5,34.0,74.0,175.0,47,14.5,0.145,97.17,1389,3.7,1.8,0.6,0.9,1.08,4.48,2.1,0.6,30.7,10.7,4.97,5.54,0.1,0.0,0.2,,,,,,,,,0,,,0,,,0,Luke,Ridnour,2557,Luke Ridnour,0
Luol Deng,14-15,14.5,30.0,81.0,220.0,72,33.6,0.192,92.21,4661,10.9,3.6,1.5,1.0,2.37,4.25,2.3,0.3,44.4,31.7,1.99,0.99,1.4,2.5,3.2,,,,,,,,,0,,,0,,,0,Luol,Deng,2736,Luol Deng,0
Malcolm Lee,14-15,14.5,25.0,77.0,200.0,1,2.0,0.167,119.01,5,1.0,1.0,1.0,0.0,0.15,2.97,0.0,,2.0,1.0,4.34,3.5,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,Malcolm,Lee,202723,Malcolm Lee,0
Malcolm Thomas,14-15,14.5,26.0,81.0,225.0,17,11.4,0.126,103.52,418,2.4,0.0,0.0,0.0,0.83,4.36,0.1,0.0,24.2,11.6,1.28,0.23,1.3,1.1,2.4,,,,,,,,,0,,,0,,,0,Malcolm,Thomas,202952,Malcolm Thomas,0
Manu Ginobili,14-15,14.5,37.0,78.0,205.0,70,22.7,0.231,97.29,3217,8.4,7.5,2.7,3.0,1.57,4.17,2.1,1.1,46.0,33.4,3.39,2.61,0.7,0.2,0.9,,,,,,,,,0,,,0,,,0,Manu,Ginobili,1938,Manu Ginobili,0
Marc Gasol,14-15,14.5,30.0,85.0,265.0,81,33.2,0.245,93.11,5224,13.2,1.0,0.6,0.2,2.06,3.74,1.8,0.1,67.5,45.9,1.96,0.58,12.7,10.9,7.9,,,,,,,,,0,,,0,,,0,Marc,Gasol,201188,Marc Gasol,0
Marcin Gortat,14-15,14.5,31.0,83.0,240.0,82,29.9,0.173,95.91,4904,9.5,0.2,0.0,0.1,2.08,4.16,0.7,0.0,47.9,23.6,1.47,0.33,5.6,3.6,8.3,,,,,,,,,0,,,0,,,0,Marcin,Gortat,101162,Marcin Gortat,0
Marco Belinelli,14-15,14.5,29.0,77.0,210.0,62,22.4,0.186,95.65,2760,7.6,2.3,0.9,0.9,1.66,4.46,2.4,0.7,34.2,26.2,2.38,1.66,0.9,0.1,1.0,,,,,,,,,0,,,0,,,0,Marco,Belinelli,201158,Marco Belinelli,0
Marcus Morris Sr.,14-15,14.5,25.0,81.0,235.0,81,25.2,0.188,98.36,4188,9.4,2.5,1.3,0.6,1.72,4.09,2.9,0.5,39.2,25.0,1.89,0.86,1.0,1.0,1.5,,,,,,,,,0,,,0,,,0,Marcus,Morris Sr.,202694,Marcus Morris Sr.,1
Marcus Smart,14-15,14.5,21.0,76.0,220.0,67,27.0,0.149,97.36,3635,7.1,3.2,1.1,1.2,1.89,4.22,1.9,0.9,46.1,21.6,3.84,3.49,0.7,0.1,1.0,,,,,,,,,0,,,0,,,0,Marcus,Smart,203935,Marcus Smart,1
Marcus Thornton,14-15,14.5,28.0,76.0,205.0,48,15.0,0.228,97.75,1477,7.2,2.1,1.3,0.5,1.03,4.14,2.0,0.7,21.1,16.1,2.44,2.02,0.5,0.0,0.8,,,,,,,,,0,,,0,,,0,Marcus,Thornton,201977,Marcus Thornton,0
Mario Chalmers,14-15,14.5,29.0,74.0,190.0,80,29.6,0.183,93.0,4599,8.3,9.2,3.0,3.3,2.01,4.08,1.7,0.8,63.5,30.6,4.26,3.98,0.7,0.1,0.6,,,,,,,,,0,,,0,,,0,Mario,Chalmers,201596,Mario Chalmers,0
Markel Brown,14-15,14.5,23.0,75.0,190.0,47,16.6,0.147,96.29,1568,4.5,1.7,0.8,0.4,1.18,4.26,1.1,0.1,17.2,12.2,2.27,1.69,0.4,0.0,0.9,,,,,,,,,0,,,0,,,0,Markel,Brown,203900,Markel Brown,0
Markieff Morris,14-15,14.5,25.0,82.0,245.0,82,31.5,0.232,97.62,5249,13.4,2.6,1.4,0.6,1.95,3.73,3.1,0.1,52.5,35.8,1.75,0.64,3.4,7.5,3.2,,,,,,,,,0,,,0,,,0,Markieff,Morris,202693,Markieff Morris,1
Marreese Speights,14-15,14.5,27.0,82.0,255.0,76,15.9,0.281,102.27,2566,8.5,0.8,0.4,0.1,1.04,3.86,0.9,0.0,29.1,19.7,1.48,0.38,2.5,0.9,3.6,,,,,,,,,0,,,0,,,0,Marreese,Speights,201578,Marreese Speights,0
Martell Webster,14-15,14.5,28.0,79.0,230.0,32,11.0,0.174,98.49,725,2.8,0.8,0.3,0.1,0.78,4.24,0.8,0.1,14.2,10.3,2.12,1.2,0.4,0.1,0.6,,,,,,,,,0,,,0,,,0,Martell,Webster,101110,Martell Webster,0
Marvin Williams,14-15,14.5,29.0,81.0,237.0,78,26.1,0.131,95.51,4062,6.3,1.6,0.7,0.5,1.8,4.16,0.5,0.1,55.2,24.9,1.24,0.32,1.5,0.5,1.1,,,,,,,,,0,,,0,,,0,Marvin,Williams,101107,Marvin Williams,0
Mason Plumlee,14-15,14.5,25.0,83.0,235.0,82,21.3,0.192,93.76,3393,6.0,0.7,0.2,0.2,1.54,4.36,0.1,0.0,30.9,16.9,1.82,0.58,3.6,2.3,6.8,,,,,,,,,0,,,0,,,0,Mason,Plumlee,203486,Mason Plumlee,1
Matt Barnes,14-15,14.5,35.0,79.0,226.0,76,29.9,0.145,96.64,4563,8.2,1.7,0.9,0.4,2.19,4.42,0.4,0.2,36.0,23.4,1.45,0.43,0.8,0.2,1.4,,,,,,,,,0,,,0,,,0,Matt,Barnes,2440,Matt Barnes,0
Matt Bonner,14-15,14.5,35.0,82.0,235.0,72,13.0,0.123,95.57,1868,3.2,1.5,0.9,0.4,0.96,4.46,0.3,0.0,20.4,12.4,1.44,0.49,0.5,0.1,0.5,,,,,,,,,0,,,0,,,0,Matt,Bonner,2588,Matt Bonner,0
Matthew Dellavedova,14-15,14.5,24.0,76.0,200.0,67,20.6,0.125,93.43,2683,4.6,3.9,1.4,1.6,1.46,4.25,1.2,0.3,42.0,19.9,4.23,4.08,0.3,0.1,0.5,,,,,,,,,0,,,0,,,0,Matthew,Dellavedova,203521,Matthew Dellavedova,1
Maurice Harkless,14-15,14.5,22.0,81.0,215.0,45,15.0,0.13,97.11,1364,3.5,1.8,0.6,0.6,1.09,4.38,0.4,0.3,16.7,11.0,1.99,1.16,0.2,0.1,1.7,,,,,,,,,0,,,0,,,0,Maurice,Harkless,203090,Maurice Harkless,0
Meyers Leonard,14-15,14.5,23.0,85.0,245.0,55,15.4,0.157,96.27,1702,4.5,0.4,0.2,0.1,1.03,4.01,0.4,0.0,22.2,13.1,1.5,0.36,1.8,0.5,2.2,,,,,,,,,0,,,0,,,0,Meyers,Leonard,203086,Meyers Leonard,0
Michael Beasley,14-15,14.5,26.0,82.0,235.0,24,21.0,0.236,95.42,1000,8.8,3.4,1.9,0.9,1.43,4.1,3.0,0.2,35.8,23.5,2.04,0.94,3.1,2.4,2.3,,,,,,,,,0,,,0,,,0,Michael,Beasley,201563,Michael Beasley,0
Michael Carter-Williams,14-15,14.5,23.0,78.0,190.0,66,32.6,0.264,96.54,4322,13.9,16.3,6.2,5.9,2.39,4.41,3.9,0.4,86.2,31.7,5.22,5.01,1.0,0.9,1.6,,,,,,,,,0,,,0,,,0,Michael,Carter-Williams,203487,Michael Carter-Williams,0
Michael Kidd-Gilchrist,14-15,14.5,21.0,79.0,232.0,55,28.9,0.179,94.57,3115,8.8,3.9,2.2,0.7,2.14,4.46,1.5,,36.0,24.6,2.13,1.3,1.2,0.2,2.6,,,,,,,,,0,,,0,,,0,Michael,Kidd-Gilchrist,203077,Michael Kidd-Gilchrist,0
Mike Conley,14-15,14.5,27.0,73.0,175.0,70,31.8,0.233,93.34,4329,12.6,10.3,4.6,3.0,2.24,4.24,4.6,1.5,80.1,30.1,5.33,5.34,0.8,0.0,0.6,Grizzlies,2015-01-16,2015-01-19,3.0,Sprained_ankle,,,,0,,,0,,,0,Mike,Conley,201144,Mike Conley,1
Mike Dunleavy,14-15,14.5,34.0,81.0,230.0,63,29.2,0.14,93.56,3590,7.6,1.7,0.7,0.5,2.2,4.55,1.3,0.5,36.1,28.8,1.94,0.8,0.6,0.1,1.1,,,,,,,,,0,,,0,,,0,Mike,Dunleavy,2399,Mike Dunleavy,0
Mike Dunleavy,14-15,14.5,34.0,81.0,230.0,63,29.2,0.14,93.56,3590,7.6,1.7,0.7,0.5,2.2,4.55,1.3,0.5,36.1,28.8,1.94,0.8,0.6,0.1,1.1,,,,,,,,,0,,,0,,,0,Mike,Dunleavy,76616,Mike Dunleavy,0
Mike Miller,14-15,14.5,35.0,80.0,218.0,52,13.5,0.089,95.19,1390,2.2,0.4,0.1,0.2,0.91,4.12,0.3,0.1,18.5,12.3,1.56,0.5,0.2,0.0,0.1,,,,,,,,,0,,,0,,,0,Mike,Miller,2034,Mike Miller,0
Mike Muscala,14-15,14.5,23.0,83.0,230.0,40,12.6,0.16,95.3,1000,3.8,0.5,0.2,0.2,0.93,4.47,0.1,0.0,23.3,13.7,1.24,0.3,1.8,0.6,3.1,,,,,,,,,0,,,0,,,0,Mike,Muscala,203488,Mike Muscala,1
Mike Scott,14-15,14.5,26.0,80.0,237.0,68,16.5,0.213,95.55,2235,6.7,0.7,0.3,0.1,1.18,4.32,0.6,0.1,27.9,18.9,1.4,0.45,1.9,1.5,2.6,,,,,,,,,0,,,0,,,0,Mike,Scott,203118,Mike Scott,0
Miles Plumlee,14-15,14.5,26.0,83.0,255.0,73,16.4,0.12,96.78,2401,3.5,0.2,0.1,0.0,1.15,4.21,0.1,,22.5,10.1,1.51,0.31,1.5,1.1,4.2,,,,,,,,,0,,,0,,,0,Miles,Plumlee,203101,Miles Plumlee,0
Miroslav Raduljica,14-15,14.5,27.0,84.0,250.0,5,4.6,0.216,100.22,46,1.6,0.0,0.0,0.0,0.3,3.96,0.0,,5.2,3.2,1.73,0.27,0.4,1.2,1.4,,,,,,,,,0,,,0,,,0,Miroslav,Raduljica,203545,Miroslav Raduljica,0
Mirza Teletovic,14-15,14.5,29.0,81.0,242.0,40,22.3,0.197,94.91,1770,8.0,2.6,1.2,0.7,1.57,4.21,0.8,0.4,41.0,19.6,1.5,0.45,0.7,0.9,1.5,,,,,,,,,0,,,0,,,0,Mirza,Teletovic,203141,Mirza Teletovic,0
Mitch McGary,14-15,14.5,23.0,82.0,255.0,32,15.2,0.18,101.46,1020,5.2,0.6,0.4,0.1,1.14,4.53,0.0,0.0,25.5,13.8,1.67,0.4,2.9,0.6,3.8,,,,,,,,,0,,,0,,,0,Mitch,McGary,203956,Mitch McGary,0
Mo Williams,14-15,14.5,32.0,73.0,198.0,68,29.1,0.243,95.97,3970,12.6,7.0,1.9,3.0,1.98,4.05,8.0,3.0,73.8,25.2,5.73,5.99,0.5,0.0,0.3,,,,,,,,,0,,,0,,,0,Mo,Williams,2590,Mo Williams,0
Monta Ellis,14-15,14.5,29.0,75.0,185.0,80,33.7,0.273,97.69,5494,16.9,10.8,4.9,3.2,2.33,4.14,7.6,1.4,63.8,40.4,3.34,2.63,2.1,0.3,1.2,,,,,,,,,0,,,0,,,0,Monta,Ellis,101145,Monta Ellis,0
Nate Robinson,14-15,14.5,31.0,69.0,180.0,42,14.1,0.225,96.74,1188,6.1,3.3,1.5,1.0,1.0,4.27,2.7,0.9,28.7,12.0,5.01,5.03,0.3,0.0,0.3,,,,,,,,,0,,,0,,,0,Nate,Robinson,101126,Nate Robinson,0
Nate Wolters,14-15,14.5,24.0,76.0,190.0,21,11.7,0.131,94.08,479,2.7,3.1,1.4,1.1,0.86,4.4,0.8,0.1,20.1,8.4,4.53,4.49,0.4,0.0,0.5,,,,,,,,,0,,,0,,,0,Nate,Wolters,203489,Nate Wolters,0
Nazr Mohammed,14-15,14.5,37.0,82.0,250.0,23,5.6,0.131,96.15,256,1.3,0.1,0.0,0.0,0.36,3.88,0.1,,7.7,4.2,1.81,0.44,0.9,0.3,0.9,,,,,,,,,0,,,0,,,0,Nazr,Mohammed,1737,Nazr Mohammed,0
Nerlens Noel,14-15,14.5,21.0,83.0,228.0,75,30.8,0.17,96.94,4663,8.7,1.8,0.8,0.5,2.14,4.17,0.5,,48.8,31.6,1.69,0.58,5.4,4.9,7.7,76ers,2014-11-07,2014-11-13,6.0,Sprained_ankle,2014-11-07,76ers,sprained left ankle (DTD),0,ankle,Leg,1,2014.0,11.0,0,Nerlens,Noel,203457,Nerlens Noel,1
Nerlens Noel,14-15,14.5,21.0,83.0,228.0,75,30.8,0.17,96.94,4663,8.7,1.8,0.8,0.5,2.14,4.17,0.5,,48.8,31.6,1.69,0.58,5.4,4.9,7.7,76ers,2014-11-07,2014-11-13,6.0,Sprained_ankle,2014-12-01,76ers,hip flexor injury (DNP),0,hip and flexor,Others,1,2014.0,12.0,0,Nerlens,Noel,203457,Nerlens Noel,1
Nerlens Noel,14-15,14.5,21.0,83.0,228.0,75,30.8,0.17,96.94,4663,8.7,1.8,0.8,0.5,2.14,4.17,0.5,,48.8,31.6,1.69,0.58,5.4,4.9,7.7,76ers,2014-11-07,2014-11-13,6.0,Sprained_ankle,2015-01-21,76ers,illness / upper respiratory infection (DTD),0,other,Others,1,2015.0,1.0,0,Nerlens,Noel,203457,Nerlens Noel,1
Nerlens Noel,14-15,14.5,21.0,83.0,228.0,75,30.8,0.17,96.94,4663,8.7,1.8,0.8,0.5,2.14,4.17,0.5,,48.8,31.6,1.69,0.58,5.4,4.9,7.7,76ers,2014-11-07,2014-11-13,6.0,Sprained_ankle,2015-04-10,76ers,sprained right ankle (out for season),1,ankle,Leg,1,2015.0,4.0,0,Nerlens,Noel,203457,Nerlens Noel,1
Nick Calathes,14-15,14.5,26.0,78.0,213.0,58,14.4,0.171,95.32,1653,4.3,3.9,1.4,1.6,1.07,4.45,1.0,0.2,33.3,13.5,4.79,4.94,0.5,0.0,1.2,,,,,,,,,0,,,0,,,0,Nick,Calathes,201979,Nick Calathes,0
Nick Collison,14-15,14.5,34.0,82.0,255.0,66,16.7,0.126,97.48,2236,3.8,0.7,0.3,0.3,1.21,4.38,0.1,0.0,32.2,17.5,1.63,0.46,2.3,0.2,2.8,,,,,,,,,0,,,0,,,0,Nick,Collison,2555,Nick Collison,0
Nick Johnson,14-15,14.5,22.0,75.0,202.0,28,9.4,0.167,102.09,557,2.7,1.7,0.7,0.5,0.72,4.54,0.4,0.2,13.7,8.4,2.95,2.43,0.3,0.0,0.8,,,,,,,,,0,,,0,,,0,Nick,Johnson,203910,Nick Johnson,0
Nick Young,14-15,14.5,30.0,79.0,210.0,42,23.8,0.248,97.28,2029,11.3,2.9,1.6,0.6,1.56,3.93,6.5,2.8,28.4,20.1,3.55,2.9,0.4,0.4,0.5,,,,,,,,,0,,,0,,,0,Nick,Young,201156,Nick Young,0
Nicolas Batum,14-15,14.5,26.0,80.0,200.0,71,33.5,0.143,95.73,4747,8.5,3.1,1.0,1.3,2.45,4.4,2.4,0.8,60.8,39.1,2.35,1.4,1.1,0.2,1.1,Blazers,2014-12-19,2014-12-20,1.0,Knee_injury,2014-11-11,Blazers,placed on IL with right knee injury,0,knee,Leg,1,2014.0,11.0,0,Nicolas,Batum,201587,Nicolas Batum,1
Nicolas Batum,14-15,14.5,26.0,80.0,200.0,71,33.5,0.143,95.73,4747,8.5,3.1,1.0,1.3,2.45,4.4,2.4,0.8,60.8,39.1,2.35,1.4,1.1,0.2,1.1,Blazers,2014-12-19,2014-12-20,1.0,Knee_injury,2014-12-23,Blazers,placed on IL with wrist injury,0,wrist,Hand,1,2014.0,12.0,0,Nicolas,Batum,201587,Nicolas Batum,1
Nicolas Batum,14-15,14.5,26.0,80.0,200.0,71,33.5,0.143,95.73,4747,8.5,3.1,1.0,1.3,2.45,4.4,2.4,0.8,60.8,39.1,2.35,1.4,1.1,0.2,1.1,Blazers,2014-12-19,2014-12-20,1.0,Knee_injury,2015-03-24,Blazers,lower back injury (DTD),0,back,Back,1,2015.0,3.0,0,Nicolas,Batum,201587,Nicolas Batum,1
Nik Stauskas,14-15,14.5,21.0,78.0,205.0,73,15.4,0.138,97.79,2298,4.1,2.0,0.8,0.6,1.11,4.33,1.2,0.4,17.5,12.1,2.24,1.53,0.2,0.0,0.2,,,,,,,,,0,,,0,,,0,Nik,Stauskas,203917,Nik Stauskas,0
Nikola Mirotic,14-15,14.5,24.0,82.0,220.0,82,20.2,0.225,94.41,3256,7.6,2.4,0.9,0.7,1.4,4.18,1.6,0.8,34.9,20.5,1.93,0.79,0.6,1.2,2.2,,,,,,,,,0,,,0,,,0,Nikola,Mirotic,202703,Nikola Mirotic,0
Nikola Pekovic,14-15,14.5,29.0,83.0,295.0,31,26.3,0.224,95.23,1624,10.6,0.0,0.0,0.0,1.65,3.79,0.3,,29.5,21.4,1.93,0.57,2.7,10.5,9.0,,,,,,,,,0,,,0,,,0,Nikola,Pekovic,201593,Nikola Pekovic,0
Nikola Vucevic,14-15,14.5,24.0,84.0,260.0,74,34.2,0.254,95.5,5034,16.3,1.1,0.6,0.3,2.2,3.87,0.8,0.0,52.5,36.8,1.75,0.57,5.8,10.3,9.8,Magic,2015-03-06,2015-03-10,4.0,Sore_ankle,2014-12-02,Magic,back spasms (DTD),0,back,Back,1,2014.0,12.0,0,Nikola,Vucevic,202696,Nikola Vucevic,1
Nikola Vucevic,14-15,14.5,24.0,84.0,260.0,74,34.2,0.254,95.5,5034,16.3,1.1,0.6,0.3,2.2,3.87,0.8,0.0,52.5,36.8,1.75,0.57,5.8,10.3,9.8,Magic,2015-03-06,2015-03-10,4.0,Sore_ankle,2015-03-06,Magic,sore left ankle (DTD),0,ankle,Leg,1,2015.0,3.0,0,Nikola,Vucevic,202696,Nikola Vucevic,1
Noah Vonleh,14-15,14.5,19.0,82.0,240.0,25,10.3,0.167,94.6,510,3.0,0.6,0.4,0.0,0.77,4.48,0.3,0.0,20.6,8.5,1.62,0.52,1.0,1.1,2.1,,,,,,,,,0,,,0,,,0,Noah,Vonleh,203943,Noah Vonleh,1
Norris Cole,14-15,14.5,26.0,74.0,175.0,75,24.4,0.179,91.29,3483,7.4,5.8,2.0,2.6,1.74,4.31,2.5,0.4,55.8,21.5,5.04,4.97,0.7,0.0,0.3,,,,,,,,,0,,,0,,,0,Norris,Cole,202708,Norris Cole,0
O.J. Mayo,14-15,14.5,27.0,77.0,210.0,71,23.9,0.232,97.03,3424,9.9,4.3,1.7,1.4,1.65,4.15,2.6,0.7,34.7,26.1,2.22,1.58,1.3,0.4,0.8,,,,,,,,,0,,,0,,,0,O.J.,Mayo,201564,O.J. Mayo,0
Ognjen Kuzmic,14-15,14.5,25.0,84.0,260.0,16,4.5,0.109,104.38,159,0.8,0.0,0.0,0.0,0.31,4.06,0.1,,7.6,4.4,1.67,0.27,0.7,1.1,1.1,,,,,,,,,0,,,0,,,0,Ognjen,Kuzmic,203136,Ognjen Kuzmic,0
Omer Asik,14-15,14.5,28.0,84.0,255.0,76,26.1,0.138,92.41,3807,5.4,0.3,0.1,0.1,1.67,3.86,0.0,,38.8,17.1,1.52,0.38,3.4,0.4,8.4,,,,,,,,,0,,,0,,,0,Omer,Asik,201600,Omer Asik,0
Omri Casspi,14-15,14.5,27.0,81.0,225.0,67,21.1,0.182,98.06,2888,6.4,4.4,2.0,1.2,1.53,4.34,0.5,0.3,34.1,23.3,2.12,1.23,0.9,0.2,1.9,,,,,,,,,0,,,0,,,0,Omri,Casspi,201956,Omri Casspi,0
Otto Porter Jr.,14-15,14.5,22.0,80.0,198.0,74,19.4,0.147,94.52,2815,5.3,0.8,0.4,0.2,1.43,4.44,1.0,0.1,21.4,16.7,1.77,0.88,0.8,0.2,1.9,,,,,,,,,0,,,0,,,0,Otto,Porter Jr.,203490,Otto Porter Jr.,1
P.J. Tucker,14-15,14.5,30.0,78.0,224.0,78,30.6,0.138,97.4,4841,7.6,1.9,1.0,0.6,2.02,3.97,1.1,0.3,42.5,28.1,1.96,0.9,0.6,1.3,2.3,,,,,,,,,0,,,0,,,0,P.J.,Tucker,200782,P.J. Tucker,1
PJ Hairston,14-15,14.5,22.0,78.0,230.0,45,15.3,0.19,96.49,1385,6.0,1.5,1.1,0.1,1.1,4.32,1.1,0.2,15.4,11.7,1.64,0.7,0.0,0.0,0.4,,,,,,,,,0,,,0,,,0,PJ,Hairston,203798,PJ Hairston,0
Pablo Prigioni,14-15,14.5,38.0,75.0,185.0,67,17.9,0.113,96.05,2401,3.4,2.9,0.3,1.7,1.38,4.6,1.0,0.7,40.8,20.8,3.59,3.67,0.4,0.0,0.3,,,,,,,,,0,,,0,,,0,Pablo,Prigioni,203143,Pablo Prigioni,0
Patrick Beverley,14-15,14.5,26.0,73.0,210.0,56,30.8,0.161,97.19,3485,9.5,6.6,2.4,2.8,2.32,4.52,1.4,0.7,64.2,24.7,3.87,3.5,0.4,0.0,1.1,,,,,,,,,0,,,0,,,0,Patrick,Beverley,201976,Patrick Beverley,1
Patrick Christopher,14-15,14.5,27.0,,,4,7.2,0.203,96.89,57,3.0,0.5,0.5,0.0,0.52,4.41,0.8,0.0,10.3,8.5,1.75,1.08,0.5,0.0,0.8,,,,,,,,,0,,,0,,,0,Patrick,Christopher,203565,Patrick Christopher,0
Patrick Patterson,14-15,14.5,26.0,81.0,235.0,81,26.6,0.127,94.82,4266,6.6,1.6,0.7,0.5,1.8,4.06,0.9,0.0,45.0,23.0,1.35,0.39,1.0,0.2,2.3,Raptors,2015-02-23,2015-02-24,1.0,Knee_injury,2015-02-23,Raptors,placed on IL with left knee injury,0,knee,Leg,1,2015.0,2.0,0,Patrick,Patterson,202335,Patrick Patterson,0
Patty Mills,14-15,14.5,26.0,72.0,185.0,51,15.7,0.208,98.39,1639,6.6,2.0,0.7,0.8,1.26,4.83,2.7,1.0,36.1,17.5,3.56,3.67,0.4,0.1,0.4,,,,,,,,,0,,,0,,,0,Patty,Mills,201988,Patty Mills,1
Pau Gasol,14-15,14.5,34.0,84.0,250.0,78,34.4,0.242,95.1,5322,14.8,2.3,1.2,0.4,2.2,3.85,1.3,0.0,67.1,41.6,1.89,0.61,5.7,10.1,7.5,,,,,,,,,0,,,0,,,0,Pau,Gasol,2200,Pau Gasol,0
